year,date,samp_doy,plot,trt,soilpair_YN,soilmois_g.g,depth_cm,resis_kPa,block,samp_ID
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,2.54,0,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,2.54,0,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,2.54,0,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,5.08,206.84279999999998,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,7.62,448.1594,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,10.16,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,12.7,689.476,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,15.24,723.9498,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,17.78,723.9498,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,20.32,861.845,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,22.86,930.7926,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,25.4,1103.1616,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,27.94,1068.6878,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,30.48,965.2664,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,33.02,827.3711999999999,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,35.56,792.8974,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,38.1,861.845,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,40.64,861.845,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,43.18,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2013,2018-05-09,129,19,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2014,2018-05-09,129,13,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2015,2018-05-09,129,19,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2016,2018-05-09,129,13,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2017,2018-05-09,129,19,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2018,2018-05-09,129,13,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2019,2018-05-09,129,19,C2,Y,0.20178041543026698,45.72,655.0022,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,0,34.4738,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,2.54,206.84279999999998,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,5.08,792.8974,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,7.62,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,10.16,827.3711999999999,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,12.7,861.845,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,15.24,999.7402,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,17.78,1068.6878,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,20.32,965.2664,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,22.86,827.3711999999999,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,25.4,723.9498,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,27.94,723.9498,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,30.48,792.8974,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,33.02,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,35.56,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,38.1,723.9498,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,40.64,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,43.18,758.4236,NA,NA
2012,2018-05-09,129,13,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2013,2018-05-09,129,19,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2014,2018-05-09,129,13,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2015,2018-05-09,129,19,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2016,2018-05-09,129,13,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2017,2018-05-09,129,19,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2018,2018-05-09,129,13,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2019,2018-05-09,129,19,C2,Y,0.23750567187398705,45.72,758.4236,NA,NA
2012,2018-05-10,130,13,C2,N,NA,0,0,NA,NA
2013,2018-05-10,130,19,C2,N,NA,0,0,NA,NA
2014,2018-05-10,130,13,C2,N,NA,0,0,NA,NA
2015,2018-05-10,130,19,C2,N,NA,0,0,NA,NA
2016,2018-05-10,130,13,C2,N,NA,0,0,NA,NA
2017,2018-05-10,130,19,C2,N,NA,0,0,NA,NA
2018,2018-05-10,130,13,C2,N,NA,0,0,NA,NA
2019,2018-05-10,130,19,C2,N,NA,0,0,NA,NA
2012,2018-05-10,130,13,C2,N,NA,2.54,0,NA,NA
2013,2018-05-10,130,19,C2,N,NA,2.54,0,NA,NA
2014,2018-05-10,130,13,C2,N,NA,2.54,0,NA,NA
2015,2018-05-10,130,19,C2,N,NA,2.54,0,NA,NA
2016,2018-05-10,130,13,C2,N,NA,2.54,0,NA,NA
2017,2018-05-10,130,19,C2,N,NA,2.54,0,NA,NA
2018,2018-05-10,130,13,C2,N,NA,2.54,0,NA,NA
2019,2018-05-10,130,19,C2,N,NA,2.54,0,NA,NA
2012,2018-05-10,130,13,C2,N,NA,5.08,34.4738,NA,NA
2013,2018-05-10,130,19,C2,N,NA,5.08,34.4738,NA,NA
2014,2018-05-10,130,13,C2,N,NA,5.08,34.4738,NA,NA
2015,2018-05-10,130,19,C2,N,NA,5.08,34.4738,NA,NA
2016,2018-05-10,130,13,C2,N,NA,5.08,34.4738,NA,NA
2017,2018-05-10,130,19,C2,N,NA,5.08,34.4738,NA,NA
2018,2018-05-10,130,13,C2,N,NA,5.08,34.4738,NA,NA
2019,2018-05-10,130,19,C2,N,NA,5.08,34.4738,NA,NA
2012,2018-05-10,130,13,C2,N,NA,7.62,241.3166,NA,NA
2013,2018-05-10,130,19,C2,N,NA,7.62,241.3166,NA,NA
2014,2018-05-10,130,13,C2,N,NA,7.62,241.3166,NA,NA
2015,2018-05-10,130,19,C2,N,NA,7.62,241.3166,NA,NA
2016,2018-05-10,130,13,C2,N,NA,7.62,241.3166,NA,NA
2017,2018-05-10,130,19,C2,N,NA,7.62,241.3166,NA,NA
